"from","to","edge_type"
"MYOG","ABCA5","tf_regulation"
"PPARG","PAIP2","tf_regulation"
"ATF3","LETM2","tf_regulation"
"NR2C2","PSMB7","tf_regulation"
"ATF4","WNT10A","tf_regulation"
"NFIC","ZBTB49","tf_regulation"
"GATA2","SRF","tf_regulation"
"ETS1","ZFP3","tf_regulation"
"SP1","RPL14","tf_regulation"
"E2F4","TAF13","tf_regulation"
"MAZ","FH","tf_regulation"
"ZNF384","FBXO2","tf_regulation"
"TFAP2D","SETD9","tf_regulation"
"MAX","SCO2","tf_regulation"
"ARID3A","VAMP2","tf_regulation"
"E2F1","SLC44A2","tf_regulation"
"ZFX","PDCD6IP","tf_regulation"
"FGFR3","LEMD3","receptor_regulation"
"SMAD4","PID1","tf_regulation"
"RBPJ","TBCEL","tf_regulation"
"MYC","CD180","tf_regulation"
"FLI1","PLAU","tf_regulation"
"TCF12","MAP3K8","tf_regulation"
"IKZF1","MCEE","tf_regulation"
"MAX","BIN1","tf_regulation"
"USF2","ERN1","tf_regulation"
"CREB1","SGPL1","tf_regulation"
"RELA","ATP5J2-PTCD1","tf_regulation"
"HSF2","CLEC4D","tf_regulation"
"ZNF143","SLC38A4","tf_regulation"
"SP2","WDR74","tf_regulation"
"CREM","OSGEP","tf_regulation"
"TBP","STT3B","tf_regulation"
"IKZF1","CCZ1","tf_regulation"
"SP4","PTTG1IP","tf_regulation"
"LTBR","RIMS4","receptor_regulation"
"MYC","FXYD7","tf_regulation"
"REST","ZNF211","tf_regulation"
"FOXO3","MCM7","tf_regulation"
"SOX9","MND1","tf_regulation"
"MYC","XRCC6","tf_regulation"
"NRF1","MTCH1","tf_regulation"
"PITX2","PPARGC1A","tf_regulation"
"TFAP2C","EDAR","tf_regulation"
"NANOG","HYPK","tf_regulation"
"GATA1","KSR1","tf_regulation"
"STAT4","ARMCX3","tf_regulation"
"JUN","DMD","tf_regulation"
"NFATC1","HLA-DMA","tf_regulation"
"FOXA1","CASP7","tf_regulation"
"NRF1","PFDN2","tf_regulation"
"AR","C12orf77","receptor_regulation"
"TCF4","TNNI3K","tf_regulation"
"FOXP3","SLC6A15","tf_regulation"
"ELK1","PRPF18","tf_regulation"
"REST","LGI4","tf_regulation"
"RXRA","LOC606724","tf_regulation"
"TP53","ACYP2","tf_regulation"
"NFIC","KLHL9","tf_regulation"
"AIRE","TAF1D","tf_regulation"
"HNF4A","SEMA4A","tf_regulation"
"MAX","RIMKLA","tf_regulation"
"WT1","MERTK","tf_regulation"
"POU5F1","PTPN6","tf_regulation"
"TAL1","ASB12","tf_regulation"
"MYC","RCAN2","tf_regulation"
"GABPA","CAPNS1","tf_regulation"
"BNC1","IGDCC4","tf_regulation"
"NFYA","EFCAB6","tf_regulation"
"JUND","AHSA2","tf_regulation"
"USF1","DTD2","tf_regulation"
"MAX","HIST3H2BB","tf_regulation"
"PITX2","DMD","tf_regulation"
"GATA1","KALRN","tf_regulation"
"STAT4","LINC00474","tf_regulation"
"JUN","SLC43A2","tf_regulation"
"MAZ","ZBED6","tf_regulation"
"GATA1","STIM1","tf_regulation"
"JUN","PIM2","tf_regulation"
"RUNX1","ATP1A1","tf_regulation"
"AR","TRIP6","receptor_regulation"
"STAT5A","MIR3659","tf_regulation"
"ELF1","MIR4736","tf_regulation"
"FOXJ2","ANKRD1","tf_regulation"
"STAT6","FBXW7","tf_regulation"
"SOX17","ITGB5","tf_regulation"
"CEBPB","COL6A4P1","tf_regulation"
"POU2F2","MYO6","tf_regulation"
"ETS1","HIVEP1","tf_regulation"
"ZNF143","INHBB","tf_regulation"
"EGR1","FUT11","tf_regulation"
"SP1","COL4A3BP","tf_regulation"
"TGIF1","ARHGDIB","tf_regulation"
"GATA1","CDH23","tf_regulation"
"ESRRA","PXMP4","tf_regulation"
"FOS","STC2","tf_regulation"
"NFATC1","LENG8","tf_regulation"
"FOXJ1","RNASE12","tf_regulation"
"PBX3","GEMIN4","tf_regulation"
"MYOD1","LEF1","tf_regulation"
"ELK4","TMEM161B","tf_regulation"
"ELK1","CCDC152","tf_regulation"
"RORB","ASB12","tf_regulation"
"NR3C1","PHGDH","tf_regulation"
"USF2","SLC2A4","tf_regulation"
"PLAGL2","DSTN","tf_regulation"
"PDX1","ZIC1","tf_regulation"
"THAP1","SLC35E2","tf_regulation"
"MAX","TBX6","tf_regulation"
"USF2","HDAC10","tf_regulation"
"SRF","FAM98B","tf_regulation"
"TFAP2C","TULP3","tf_regulation"
"EGR1","CIC","tf_regulation"
"CTCF","METTL7B","tf_regulation"
"PBX1","SLC43A3","tf_regulation"
"FOXA1","CHMP6","tf_regulation"
"MECOM","DCTD","tf_regulation"
"NRF1","PKM","tf_regulation"
"JUN","TOR1AIP1","tf_regulation"
"RBPJ","TTC31","tf_regulation"
"TBP","CD244","tf_regulation"
"RBPJ","LINGO4","tf_regulation"
"TBP","GAPT","tf_regulation"
"FOXF2","BDNF","tf_regulation"
"ELK4","RSG1","tf_regulation"
"CRX","TOP3B","tf_regulation"
"SRF","SYNDIG1","tf_regulation"
"SREBF2","OTOF","tf_regulation"
"TCF3","ZNF736","tf_regulation"
"FOXP3","MRPL42P3","tf_regulation"
"ESR1","CSF2RA","receptor_regulation"
"ATF2","TXNL4A","tf_regulation"
"GATA4","SP5","tf_regulation"
"CEBPB","PHEX","tf_regulation"
"POU3F2","NT5C3A","tf_regulation"
"ZKSCAN1","FOXF1","tf_regulation"
"NFYA","MFSD6","tf_regulation"
"SETDB1","CRKL","tf_regulation"
"GABPA","LOC100289495","tf_regulation"
"FOXA2","MYLK4","tf_regulation"
"TP53","FGD3","tf_regulation"
"MYC","TRIM33","tf_regulation"
"PCGF2","RHOJ","tf_regulation"
"SETDB1","NDUFB2-AS1","tf_regulation"
"MYC","THAP11","tf_regulation"
"EBF1","RMRP","tf_regulation"
"ETS1","EXOSC9","tf_regulation"
"CEBPA","LTBP1","tf_regulation"
"SMAD3","TRPA1","tf_regulation"
"MYC","PLA2G4A","tf_regulation"
"JUND","VMP1","tf_regulation"
"PBX3","CAAP1","tf_regulation"
"TP53","MAPK10","tf_regulation"
"MTF2","PARP8","tf_regulation"
"TP53","VIPR1","tf_regulation"
"E2F4","LINC00482","tf_regulation"
"ETS1","ZFP82","tf_regulation"
"HSF1","CDK1","tf_regulation"
"MET","CXCR6","receptor_regulation"
"MAFK","KRBA1","tf_regulation"
"NFYB","GFPT2","tf_regulation"
"ELF1","TMEM68","tf_regulation"
"CREB1","ACTR3","tf_regulation"
"TBP","RBM24","tf_regulation"
"LTBR","ZSCAN22","receptor_regulation"
"FOXA1","TRAF5","tf_regulation"
"EGR1","TBL2","tf_regulation"
"MYBL2","ATP5S","tf_regulation"
"JUN","PRNP","tf_regulation"
"PBX3","NCAPH","tf_regulation"
"E2F7","TMEM92","tf_regulation"
"ETS1","NUCB1","tf_regulation"
"SP2","AP1S2","tf_regulation"
"MYOG","CAB39","tf_regulation"
"POU2F1","SLC35C2","tf_regulation"
"MYOD1","UHMK1","tf_regulation"
"MYCN","EVC","tf_regulation"
"IRF4","ZNF321P","tf_regulation"
"ZBTB33","ABCA11P","tf_regulation"
"NFIA","EPHB3","tf_regulation"
"JUN","RPL37A","tf_regulation"
"FOXA1","STK17A","tf_regulation"
"FOXA2","GPD2","tf_regulation"
"NEUROD1","DHX34","tf_regulation"
"FOXO1","TP53INP2","tf_regulation"
"E2F6","TMEM231","tf_regulation"
"HMGN3","ECSIT","tf_regulation"
"MAFK","MIR4776-1","tf_regulation"
"MTF2","ELL","tf_regulation"
"NR2C2","SMARCA1","tf_regulation"
"ZBTB33","CHMP6","tf_regulation"
"GFI1","CTNND1","tf_regulation"
"SIX5","CTNS","tf_regulation"
"HMGN3","MTFR1L","tf_regulation"
"POU5F1","CWF19L2","tf_regulation"
"MBD4","UROD","tf_regulation"
"MAZ","C11orf84","tf_regulation"
"KLF15","UPP1","tf_regulation"
"GATA6","SEC23B","tf_regulation"
"ETV1","MIR106B","tf_regulation"
"JUN","C10orf82","tf_regulation"
"MEIS1","BAP1","tf_regulation"
"TEAD4","HNRNPK","tf_regulation"
"ZKSCAN1","QTRT1","tf_regulation"
"ZNF148","OIP5","tf_regulation"
"FOXO4","FGA","tf_regulation"
"NR5A2","TXLNA","tf_regulation"
"MYC","DGCR8","tf_regulation"
"CSF1R","GNA13","receptor_regulation"
"GABPA","COQ9","tf_regulation"
"E2F4","SPEF1","tf_regulation"
"JUND","EPHB2","tf_regulation"
"CEBPB","UBASH3A","tf_regulation"
"ZFX","CLCN5","tf_regulation"
"NR2F2","PTCD2","tf_regulation"
"ZBTB7A","DLL3","tf_regulation"
"NFIC","LOC100505622","tf_regulation"
"NRF1","PPP1R36","tf_regulation"
"TCF3","ADD1","tf_regulation"
"NFE2L2","EEF1A2","tf_regulation"
"CREB1","BLM","tf_regulation"
"HSF2","YWHAG","tf_regulation"
"NR1I2","SNHG10","tf_regulation"
"NFIC","OPRM1","tf_regulation"
"ZFX","VAMP7","tf_regulation"
"USF2","RNASEL","tf_regulation"
"MAX","POLDIP3","tf_regulation"
"NFIA","ZDHHC9","tf_regulation"
"PRDM14","PCBP1","tf_regulation"
"ESRRA","HS6ST2","tf_regulation"
"TBP","TRAF6","tf_regulation"
"SRF","UROD","tf_regulation"
"SALL4","STIM1","tf_regulation"
"SP1","FRS2","tf_regulation"
"PRDM14","ZMYM2","tf_regulation"
"KLF5","FBXO33","tf_regulation"
"GATA1","TBX18","tf_regulation"
"TCF7L2","ZNF646","tf_regulation"
"ZNF263","UBXN7","tf_regulation"
"CEBPB","NUDT18","tf_regulation"
"FOXO1","LUZP1","tf_regulation"
"BACH1","KCNK9","tf_regulation"
"CTCF","TOR2A","tf_regulation"
"MAZ","AGBL4","tf_regulation"
"FOXP2","SCARA3","tf_regulation"
"GATA2","KIAA1456","tf_regulation"
"ATF3","MIR18A","tf_regulation"
"GATA3","NSUN5P2","tf_regulation"
"SOX9","NELL1","tf_regulation"
"PCGF2","UGT3A1","tf_regulation"
"SP4","METTL13","tf_regulation"
"SREBF1","CYC1","tf_regulation"
"KDM5B","TULP2","tf_regulation"
"CEBPB","SP5","tf_regulation"
"ZEB1","COL2A1","tf_regulation"
"FOXA2","NCOA5","tf_regulation"
"PDX1","OTX1","tf_regulation"
"NKX2-5","ELAVL2","tf_regulation"
"TBX5","HSD17B7","tf_regulation"
"JUND","ZFAND1","tf_regulation"
"TEK","HGF","receptor_regulation"
"IRF1","POP1","tf_regulation"
"NRL","FUNDC1","tf_regulation"
"REST","PPP6R1","tf_regulation"
"NANOG","MEX3B","tf_regulation"
"NCOA1","MYC","tf_regulation"
"STAT3","PTCD3","tf_regulation"
"FOXJ1","XPO4","tf_regulation"
"DMRT1","CLIP2","tf_regulation"
"ELF1","ELP6","tf_regulation"
"CEBPB","SLC16A10","tf_regulation"
"KDM5B","PGS1","tf_regulation"
"TBP","OR7G3","tf_regulation"
"ZEB1","MALAT1","tf_regulation"
"NR2F2","MKLN1","tf_regulation"
"AHR","SPIN1","tf_regulation"
"FOXP1","LTA","tf_regulation"
"MXI1","MIR4453","tf_regulation"
"CADM1","ITPA","receptor_regulation"
"GATA1","SRSF10","tf_regulation"
"PAX5","TRAPPC2L","tf_regulation"
"TEAD4","PCDHGC3","tf_regulation"
"FOSL2","ANGPTL4","tf_regulation"
"FOXF2","BMP15","tf_regulation"
"ESR1","SCAF11","receptor_regulation"
"ARID3A","TMEM87B","tf_regulation"
"FOXA1","MIR663A","tf_regulation"
"E2F1","SLX1A-SULT1A3","tf_regulation"
"MYB","DZANK1","tf_regulation"
"ATF3","LINC00473","tf_regulation"
"MYC","TSEN34","tf_regulation"
"PURA","ZSCAN31","tf_regulation"
"CREB1","DGAT2","tf_regulation"
"RXRA","SERPINB1","tf_regulation"
"ZEB1","GGA2","tf_regulation"
"CTCF","WDR44","tf_regulation"
"TCF3","PAIP2","tf_regulation"
"ESR1","TMEM104","receptor_regulation"
"CRX","BCL6B","tf_regulation"
"MYB","C2CD3","tf_regulation"
"PBX1","SELE","tf_regulation"
"TAL1","ADAL","tf_regulation"
"TBX5","ABCF1","tf_regulation"
"ETS1","EFNA1","tf_regulation"
"SOX2","HIP1R","tf_regulation"
"MAX","LSM14A","tf_regulation"
"ATF3","TMPRSS11D","tf_regulation"
"BACH1","GON4L","tf_regulation"
"E2F4","LMBRD2","tf_regulation"
"GATA3","TMEM161B","tf_regulation"
"ZFX","NUDT4","tf_regulation"
"STAT3","TM9SF1","tf_regulation"
"JUN","KLHL40","tf_regulation"
"GATA2","LOC100289361","tf_regulation"
"ETS1","CXCR3","tf_regulation"
"USF1","FOXN1","tf_regulation"
"EMX2","MEP1B","tf_regulation"
"FOSL2","ANKZF1","tf_regulation"
"SMAD3","TSC2","tf_regulation"
"ETS2","MARCO","tf_regulation"
"ARNT","FOS","tf_regulation"
"GLI3","GABRG2","tf_regulation"
"TFAP2A","TLR8","tf_regulation"
"TCF3","WDR82","tf_regulation"
"HOXA4","OTX2","tf_regulation"
"MAX","PLAGL1","tf_regulation"
"MXI1","ECE2","tf_regulation"
"GTF2B","MEMO1","tf_regulation"
"HNF4A","THAP1","tf_regulation"
"CEBPB","ZNF384","tf_regulation"
"FOXP2","MRPL36","tf_regulation"
"POU1F1","GPRIN2","tf_regulation"
"SRY","SEMA4G","tf_regulation"
"ELK4","PTP4A1","tf_regulation"
"CTCF","PSAT1","tf_regulation"
"CTCF","MIR22HG","tf_regulation"
"RUNX1","HPS4","tf_regulation"
"TCF3","SH3YL1","tf_regulation"
"PPARD","DOCK11","tf_regulation"
"VSX1","ZNF423","tf_regulation"
"TCF3","NDUFA10","tf_regulation"
"CTCF","PROS1","tf_regulation"
"CREM","WDR74","tf_regulation"
"MYBL2","STAMBP","tf_regulation"
"SP2","TSKS","tf_regulation"
"NOTCH1","TEX35","receptor_regulation"
"GATA1","GMPPA","tf_regulation"
"PPARD","MYB","tf_regulation"
"KDM5B","HLA-DOB","tf_regulation"
"FOXA2","RPL7L1","tf_regulation"
"PPARG","CCDC71","tf_regulation"
"ESRRA","TSC2","tf_regulation"
"TCF3","ACAP3","tf_regulation"
"CREB1","PRR11","tf_regulation"
"E2F7","SLC35G6","tf_regulation"
"USF1","RPUSD3","tf_regulation"
"BACH1","ZNF460","tf_regulation"
"RARG","TPO","receptor_regulation"
"TBP","GSTM4","tf_regulation"
"JUN","DKKL1","tf_regulation"
"POU2F2","WWTR1-AS1","tf_regulation"
"TP53","RCAN1","tf_regulation"
"EGR1","MCEE","tf_regulation"
"RUNX1","INO80C","tf_regulation"
"JUN","CHL1","tf_regulation"
"KLF13","CLDN4","tf_regulation"
"NFATC1","CFAP36","tf_regulation"
"MYC","KCNA5","tf_regulation"
"ZEB1","BRSK1","tf_regulation"
"ETS2","FAM174A","tf_regulation"
"RELA","NUP133","tf_regulation"
"ZBTB7A","SLC39A10","tf_regulation"
"E2F6","CENPV","tf_regulation"
"PRDM14","SMIM14","tf_regulation"
"OLIG2","BUB3","tf_regulation"
"CEBPA","C5orf51","tf_regulation"
"SETDB1","PELP1","tf_regulation"
"ZFX","WTIP","tf_regulation"
"BCL11A","IFNAR2","tf_regulation"
"ZNF263","IAH1","tf_regulation"
"ZNF143","MRPL9","tf_regulation"
"MAFF","TCN1","tf_regulation"
"LEF1","CYP4F8","tf_regulation"
"MBD4","FMO5","tf_regulation"
"MYBL2","IZUMO4","tf_regulation"
"MBD4","ACVR2A","tf_regulation"
"RELA","ASCC1","tf_regulation"
"RUNX2","ADARB2-AS1","tf_regulation"
"SMAD1","SERP2","tf_regulation"
"ZNF384","STKLD1","tf_regulation"
"MXI1","AFMID","tf_regulation"
"SMAD4","PGLYRP4","tf_regulation"
"MAFF","TPI1P3","tf_regulation"
"MYC","ZBTB6","tf_regulation"
"ATF6","STUB1","tf_regulation"
"MAZ","SH3RF2","tf_regulation"
"MECOM","SLAMF9","tf_regulation"
"GABPA","DNAJC4","tf_regulation"
"NFKB1","ANTXRL","tf_regulation"
"NFIC","DALRD3","tf_regulation"
"BHLHA15","RABGGTA","tf_regulation"
"MBD4","APOA5","tf_regulation"
"SOX10","CBFA2T3","tf_regulation"
"CREB1","LRRFIP2","tf_regulation"
"TEAD1","FHOD1","tf_regulation"
"LEF1","RNF113B","tf_regulation"
"FLI1","PRICKLE2","tf_regulation"
"MYC","EIF3J","tf_regulation"
"EGR2","PABPC4","tf_regulation"
"SP2","ZSCAN16","tf_regulation"
"POU2F2","RASSF6","tf_regulation"
"JUND","OSR2","tf_regulation"
"NR2F2","GAB1","tf_regulation"
"SETDB1","TLK2","tf_regulation"
"E4F1","KAT7","tf_regulation"
"DBP","MSI2","tf_regulation"
"CEBPD","TRAF3IP2-AS1","tf_regulation"
"E2F1","SLC25A5","tf_regulation"
"ERBB2","ZFYVE19","receptor_regulation"
"RELA","PSMC6","tf_regulation"
"CREM","USP33","tf_regulation"
"E2F6","TSC22D1-AS1","tf_regulation"
"BHLHE40","DPAGT1","tf_regulation"
"SP1","HEY1","tf_regulation"
"NR1I2","PARP11","tf_regulation"
"CREB1","MYH9","tf_regulation"
"ARNT","CYP1B1","tf_regulation"
"ZFX","PRR3","tf_regulation"
"FOXA1","HIST1H2AK","tf_regulation"
"LHX8","SFRP2","tf_regulation"
"FOXA2","CERS2","tf_regulation"
"PRDM1","CDC27","tf_regulation"
"PHF1","RBPMS","tf_regulation"
"NRF1","IQCA1","tf_regulation"
"ZNF384","HAUS4","tf_regulation"
"USF2","SH3RF2","tf_regulation"
"GABPA","ING4","tf_regulation"
"ELK4","SETD5","tf_regulation"
"TFAP2C","RFTN2","tf_regulation"
"TBP","JUN","tf_regulation"
"E2F1","N4BP2L1","tf_regulation"
"SPI1","HAPLN4","tf_regulation"
"TEAD2","MFSD11","tf_regulation"
"E2F1","SERINC2","tf_regulation"
"RFX5","ATG16L1","tf_regulation"
"GATA1","DDX17","tf_regulation"
"REST","LRRC17","tf_regulation"
"TBX5","C1orf216","tf_regulation"
"VSX1","TUBB","tf_regulation"
"TBX5","STAU2","tf_regulation"
"YY1","NUP205","tf_regulation"
"DDIT3","CHAF1B","tf_regulation"
"HNF1A","PTPN21","tf_regulation"
"ZNF337","COMMD3","tf_regulation"
"GATA3","NME7","tf_regulation"
"FOXO4","SELENBP1","tf_regulation"
"MYC","CSDE1","tf_regulation"
"ZNF143","POLE4","tf_regulation"
"GATA3","PARP6","tf_regulation"
"TFAP2A","PHPT1","tf_regulation"
"SOX10","LINC00582","tf_regulation"
"MAFF","MIR4426","tf_regulation"
"NCOA2","TTR","tf_regulation"
"ELF1","HIST1H4C","tf_regulation"
"MET","LRP8","receptor_regulation"
"POU2F2","SLC37A1","tf_regulation"
"ATF2","CD83","tf_regulation"
"MYC","CASP14","tf_regulation"
"THAP1","SMARCD1","tf_regulation"
"CREB1","CEP131","tf_regulation"
"CEBPB","FAM160B2","tf_regulation"
"REST","WWOX","tf_regulation"
"FOXC1","ST3GAL4","tf_regulation"
"ZNF263","MAGIX","tf_regulation"
"ERBB2","ADNP","receptor_regulation"
"NRF1","SNRPN","tf_regulation"
"TCF12","ZFP28","tf_regulation"
"HNF4G","VEGFA","tf_regulation"
"CREM","RPS28","tf_regulation"
"NOTCH1","EIF1AX","receptor_regulation"
"MYOG","TMOD2","tf_regulation"
"SOX17","TCF21","tf_regulation"
"ATF2","BRK1","tf_regulation"
"ATF1","SLC33A1","tf_regulation"
"TEAD4","HSPB1","tf_regulation"
"KLF13","BCL3","tf_regulation"
"RELA","COX15","tf_regulation"
"USF2","MIR3921","tf_regulation"
"HSF1","CYP2R1","tf_regulation"
"EGR4","CX3CL1","tf_regulation"
"TEAD4","ECT2","tf_regulation"
"MAX","EIF4A1","tf_regulation"
"MYBL2","ZFP64","tf_regulation"
"IRF1","OXCT1","tf_regulation"
"STAT3","LAMP2","tf_regulation"
"GATA1","CD226","tf_regulation"
"YY1","HIST1H3H","tf_regulation"
"HNF4G","CDC42EP4","tf_regulation"
"PLAGL2","TMEM2","tf_regulation"
"JUND","KANSL3","tf_regulation"
"ZKSCAN1","HIST1H2BO","tf_regulation"
"ZNF384","OGDH","tf_regulation"
"CADM1","PHF5A","receptor_regulation"
"ETS1","SPNS3","tf_regulation"
"EBF1","IQCD","tf_regulation"
"GABPA","KLF12","tf_regulation"
"POU2F2","FOCAD","tf_regulation"
"MAX","LINC00570","tf_regulation"
"FOXA2","FXR1","tf_regulation"
"ZNF263","COL4A3","tf_regulation"
"SPI1","ANKRD34A","tf_regulation"
"IRF8","TEFM","tf_regulation"
"ETS2","WNT8B","tf_regulation"
"FOXC1","TMEM52B","tf_regulation"
"STAT6","LCN12","tf_regulation"
"GABPA","HAUS1","tf_regulation"
"GATA2","RPS9","tf_regulation"
"CUX1","MIR1203","tf_regulation"
"CTCFL","HIST3H2BB","tf_regulation"
"MZF1","PALD1","tf_regulation"
"TFAP2A","SPAG7","tf_regulation"
"BHLHE40","REPIN1","tf_regulation"
"SOX2","ORC4","tf_regulation"
"ZNF384","RMI2","tf_regulation"
"MAX","MAZ","tf_regulation"
"TFCP2","FBXO24","tf_regulation"
"RELA","GKN2","tf_regulation"
"RUNX3","CYBA","tf_regulation"
"ARID3A","AHSA2","tf_regulation"
"MXI1","ALDH18A1","tf_regulation"
"MITF","WDR66","tf_regulation"
"GATA4","SLC37A3","tf_regulation"
"HSF1","CDK13","tf_regulation"
"CEBPA","DHRS3","tf_regulation"
"ETS1","CIR1","tf_regulation"
"MAFF","HIST1H4K","tf_regulation"
"SP1","LOC100271832","tf_regulation"
"FOXO4","ARFGEF1","tf_regulation"
"CTCF","TMEM223","tf_regulation"
"SPIB","PIK3C2B","tf_regulation"
"MITF","FGF13","tf_regulation"
"SRY","CAMK2D","tf_regulation"
"MYB","EBNA1BP2","tf_regulation"
"SOX10","SHMT1","tf_regulation"
"MYB","HNRNPH1","tf_regulation"
"NFATC1","TBCB","tf_regulation"
"NFYB","FAM120B","tf_regulation"
"NRL","RAB11B","tf_regulation"
"TEAD1","SCG5","tf_regulation"
"TCF4","FBXO40","tf_regulation"
"SP1","CLEC2D","tf_regulation"
"ELF2","CD79B","tf_regulation"
"REST","GUSBP2","tf_regulation"
"GATA1","NCDN","tf_regulation"
"E2F6","FBLL1","tf_regulation"
"JUN","AASS","tf_regulation"
"SOX9","CYP4B1","tf_regulation"
"IRF2","ARHGEF6","tf_regulation"
"MAFF","MIR4282","tf_regulation"
"LEF1","ZNF775","tf_regulation"
"TBP","MCEE","tf_regulation"
"SETDB1","ASH2L","tf_regulation"
"TBP","ITGA11","tf_regulation"
"FOXO1","MIR137HG","tf_regulation"
"JUN","ASB2","tf_regulation"
"RELA","USHBP1","tf_regulation"
"GATA3","MAT2A","tf_regulation"
"MYCN","FZD3","tf_regulation"
"CEBPD","POLD1","tf_regulation"
"GABPA","CENPW","tf_regulation"
"EGR1","RAB36","tf_regulation"
"CTCF","EIF3CL","tf_regulation"
"TP63","UFM1","tf_regulation"
"ATF2","KIF1A","tf_regulation"
"USF1","MRPS12","tf_regulation"
"EGR1","CRB2","tf_regulation"
"KLF11","WNK4","tf_regulation"
"CREM","AUP1","tf_regulation"
"TBP","BAG6","tf_regulation"
"AR","PLIN1","receptor_regulation"
"CUX1","FASTKD1","tf_regulation"
"MYB","PLAC1","tf_regulation"
"CTCF","MAP3K14","tf_regulation"
"CTCF","MIR4656","tf_regulation"
"MYB","MAD2L1","tf_regulation"
"STAT4","AIFM3","tf_regulation"
"ELF1","EEF1D","tf_regulation"
"RELB","RAB35","tf_regulation"
"TFAP2C","CAPZB","tf_regulation"
"RUNX2","CSF2","tf_regulation"
"MAX","KCNJ1","tf_regulation"
"STAT3","PLXNC1","tf_regulation"
"SREBF1","KRCC1","tf_regulation"
"IRF1","USP25","tf_regulation"
"KLF4","EXOSC10","tf_regulation"
"FOXA1","KCTD15","tf_regulation"
"ETS1","MSMO1","tf_regulation"
"ATF2","TMEM175","tf_regulation"
"MYC","GGTLC2","tf_regulation"
"ZNF263","LRRC73","tf_regulation"
"HNF1A","RET","tf_regulation"
"ELK1","MRPL35","tf_regulation"
"SOX7","MIR137HG","tf_regulation"
"MYC","PRRG2","tf_regulation"
"CTCF","WISP1","tf_regulation"
"NR1H3","FAM8A1","tf_regulation"
"JUN","EPS15","tf_regulation"
"SIX5","KANSL2","tf_regulation"
"POU2F1","ERBB4","tf_regulation"
"CEBPB","GRPEL2","tf_regulation"
"MYC","ZNF790","tf_regulation"
"KDM5B","SNAPC5","tf_regulation"
"RORB","PI15","tf_regulation"
"ZNF143","CYGB","tf_regulation"
"ARID3A","ZNF213","tf_regulation"
"POU1F1","FCHSD1","tf_regulation"
"HNF1A","HNRNPA1","tf_regulation"
"ETS1","BOLA3","tf_regulation"
"HOXB4","DHX38","tf_regulation"
"MYC","POLR3H","tf_regulation"
"CUX1","DLL3","tf_regulation"
"NKX2-1","RARA","tf_regulation"
"ELF1","IQGAP1","tf_regulation"
"SOX17","SAP18","tf_regulation"
"TFAP2A","LAMB3","tf_regulation"
"MYOG","MICAL2","tf_regulation"
"POU6F1","FGF13","tf_regulation"
"ZEB1","TMEM141","tf_regulation"
"NOTCH4","PSENEN","receptor_regulation"
"RUNX3","ACYP2","tf_regulation"
"NR0B1","RETSAT","tf_regulation"
"TEAD4","EIF3E","tf_regulation"
"ARID3A","MIR3917","tf_regulation"
"TP53","AQP11","tf_regulation"
"JUND","ZNF195","tf_regulation"
"GABPA","MAPT","tf_regulation"
"ERBB2","WDR74","receptor_regulation"
"NFATC3","IZUMO4","tf_regulation"
"STAT6","GRIN2B","tf_regulation"
"NFE2L2","SLC7A5P1","tf_regulation"
"STAT3","RIPPLY2","tf_regulation"
"CEBPB","ANXA7","tf_regulation"
"POU5F1","HOXB8","tf_regulation"
"USF1","CCND2","tf_regulation"
"ZBTB14","RASGEF1A","tf_regulation"
"CEBPA","PAX6","tf_regulation"
"DACH1","DDX20","tf_regulation"
"TBP","MRPS2","tf_regulation"
"ETS1","ETNPPL","tf_regulation"
"NFE2L2","GTF2A1","tf_regulation"
"REST","NPPB","tf_regulation"
"NFKB2","SPPL2A","tf_regulation"
"ZNF263","CH25H","tf_regulation"
"ZNF384","SPRY1","tf_regulation"
"IGF1R","ILVBL","receptor_regulation"
"PAX4","RBL1","tf_regulation"
"MAFA","OPALIN","tf_regulation"
"FOXJ2","BLID","tf_regulation"
"RORB","RPL7","tf_regulation"
"E2F4","RPL26","tf_regulation"
"BACH1","DIAPH1","tf_regulation"
"LEF1","DHFR","tf_regulation"
"PAX5","PTCH2","tf_regulation"
"FOXO4","MKLN1","tf_regulation"
"IRF8","LARS","tf_regulation"
"NFYA","HIST1H1D","tf_regulation"
"ZNF384","ZC3H18","tf_regulation"
"TIE1","SLC22A2","receptor_regulation"
"TP63","LIPT2","tf_regulation"
"MZF1","EFNA4","tf_regulation"
"RELA","HOXD3","tf_regulation"
"SPI1","ENDOD1","tf_regulation"
"SPI1","STOM","tf_regulation"
"GABPA","DNPEP","tf_regulation"
"PRRX2","RGS1","tf_regulation"
"MYC","BCKDHB","tf_regulation"
"FGFR3","ALDH8A1","receptor_regulation"
"KLF5","ACTG2","tf_regulation"
"STAT5A","CD302","tf_regulation"
"FOS","RAD52","tf_regulation"
"GATA4","TSPAN12","tf_regulation"
"MBD4","SSNA1","tf_regulation"
"EPHA4","RAB21","receptor_regulation"
"ERBB2","MOCS2","receptor_regulation"
"MECOM","ALB","tf_regulation"
"CEBPD","SMG5","tf_regulation"
"PPARD","DUS4L","tf_regulation"
"ATF2","UMPS","tf_regulation"
"ESR1","ZNF827","receptor_regulation"
"POU2F2","AP3S2","tf_regulation"
"GATA1","FOXD4L4","tf_regulation"
"TP53","ORAI2","tf_regulation"
