"from","to","edge_type"
"HEBP1","SSTR1","directional"
"APLN","SSTR1","directional"
"CCL27","SSTR1","directional"
"INSL5","SSTR1","directional"
"CXCL5","SSTR2","directional"
"CXCL12","SSTR2","directional"
"NMU","SSTR2","directional"
"CCL20","SSTR2","directional"
"CXCL6","SSTR2","directional"
"CXCL9","SSTR2","directional"
"PNOC","SSTR2","directional"
"NMS","SSTR2","directional"
"NPW","SSTR2","directional"
"NPB","SSTR2","directional"
"RLN3","SSTR2","directional"
"CCL19","SSTR2","directional"
"CXCL16","SSTR2","directional"
"CCL28","SSTR2","directional"
"HEBP1","SSTR2","directional"
"APLN","SSTR2","directional"
"CCL27","SSTR2","directional"
"INSL5","SSTR2","directional"
"CXCL5","HTR1F","directional"
"CXCL12","HTR1F","directional"
"NMU","HTR1F","directional"
"SST","HTR1F","directional"
"CCL20","HTR1F","directional"
"CXCL6","HTR1F","directional"
"CXCL9","HTR1F","directional"
"PNOC","HTR1F","directional"
"NMS","HTR1F","directional"
"NPW","HTR1F","directional"
"NPB","HTR1F","directional"
"RLN3","HTR1F","directional"
"CCL19","HTR1F","directional"
"CXCL16","HTR1F","directional"
"CCL28","HTR1F","directional"
"HEBP1","HTR1F","directional"
"APLN","HTR1F","directional"
"CCL27","HTR1F","directional"
"INSL5","HTR1F","directional"
"NTS","GNRHR","directional"
"XCL1","GNRHR","directional"
"NMU","GNRHR","directional"
"PROK1","GNRHR","directional"
"QRFP","GNRHR","directional"
"KISS1","GNRHR","directional"
"NMS","GNRHR","directional"
"UTS2B","GNRHR","directional"
"PROK2","GNRHR","directional"
"XCL2","GNRHR","directional"
"GHRL","GNRHR","directional"
"TAC3","GNRHR","directional"
"INSL3","CALCR","directional"
"RLN3","CALCR","directional"
"PTH2","CALCR","directional"
"XCL1","NTSR1","directional"
"NMU","NTSR1","directional"
"PROK1","NTSR1","directional"
"QRFP","NTSR1","directional"
"KISS1","NTSR1","directional"
"NMS","NTSR1","directional"
"UTS2B","NTSR1","directional"
"PROK2","NTSR1","directional"
"XCL2","NTSR1","directional"
"GHRL","NTSR1","directional"
"TAC3","NTSR1","directional"
"CXCL5","SSTR4","directional"
"CXCL12","SSTR4","directional"
"NMU","SSTR4","directional"
"CCL20","SSTR4","directional"
"CXCL6","SSTR4","directional"
"CXCL9","SSTR4","directional"
"PNOC","SSTR4","directional"
"NMS","SSTR4","directional"
"NPW","SSTR4","directional"
"NPB","SSTR4","directional"
"RLN3","SSTR4","directional"
"CCL19","SSTR4","directional"
"CXCL16","SSTR4","directional"
"CCL28","SSTR4","directional"
"HEBP1","SSTR4","directional"
"APLN","SSTR4","directional"
"CCL27","SSTR4","directional"
"INSL5","SSTR4","directional"
"XCL1","CCKAR","directional"
"NMU","CCKAR","directional"
"PROK1","CCKAR","directional"
"QRFP","CCKAR","directional"
"KISS1","CCKAR","directional"
"NMS","CCKAR","directional"
"UTS2B","CCKAR","directional"
"PROK2","CCKAR","directional"
"XCL2","CCKAR","directional"
"GHRL","CCKAR","directional"
"TAC3","CCKAR","directional"
"XCL1","CCKBR","directional"
"NMU","CCKBR","directional"
"PROK1","CCKBR","directional"
"QRFP","CCKBR","directional"
"KISS1","CCKBR","directional"
"NMS","CCKBR","directional"
"UTS2B","CCKBR","directional"
"PROK2","CCKBR","directional"
"XCL2","CCKBR","directional"
"GHRL","CCKBR","directional"
"TAC3","CCKBR","directional"
"ADM","VIPR1","directional"
"INSL3","VIPR1","directional"
"ADM2","VIPR1","directional"
"RLN3","VIPR1","directional"
"PTH2","VIPR1","directional"
"ADM","MC4R","directional"
"INSL3","MC4R","directional"
"ADM2","MC4R","directional"
"RLN3","MC4R","directional"
"PTH2","MC4R","directional"
"CXCL5","CCR1","directional"
"CXCL12","CCR1","directional"
"NMU","CCR1","directional"
"SST","CCR1","directional"
"CCL20","CCR1","directional"
"CXCL6","CCR1","directional"
"CXCL9","CCR1","directional"
"PNOC","CCR1","directional"
"NMS","CCR1","directional"
"NPW","CCR1","directional"
"NPB","CCR1","directional"
"RLN3","CCR1","directional"
"CCL19","CCR1","directional"
"CXCL16","CCR1","directional"
"CCL28","CCR1","directional"
"HEBP1","CCR1","directional"
"APLN","CCR1","directional"
"CCL27","CCR1","directional"
"INSL5","CCR1","directional"
"CXCL5","CCR7","directional"
"CXCL12","CCR7","directional"
"NMU","CCR7","directional"
"SST","CCR7","directional"
"CCL20","CCR7","directional"
"CXCL6","CCR7","directional"
"CXCL9","CCR7","directional"
"PNOC","CCR7","directional"
"NMS","CCR7","directional"
"NPW","CCR7","directional"
"NPB","CCR7","directional"
"RLN3","CCR7","directional"
"CXCL16","CCR7","directional"
"CCL28","CCR7","directional"
"HEBP1","CCR7","directional"
"APLN","CCR7","directional"
"CCL27","CCR7","directional"
"INSL5","CCR7","directional"
"CXCL5","CXCR5","directional"
"CXCL12","CXCR5","directional"
"NMU","CXCR5","directional"
"SST","CXCR5","directional"
"CCL20","CXCR5","directional"
"CXCL6","CXCR5","directional"
"CXCL9","CXCR5","directional"
"PNOC","CXCR5","directional"
"NMS","CXCR5","directional"
"NPW","CXCR5","directional"
"NPB","CXCR5","directional"
"RLN3","CXCR5","directional"
"CCL19","CXCR5","directional"
"CXCL16","CXCR5","directional"
"CCL28","CXCR5","directional"
"HEBP1","CXCR5","directional"
"APLN","CXCR5","directional"
"CCL27","CXCR5","directional"
"INSL5","CXCR5","directional"
"CXCL5","SSTR3","directional"
"CXCL12","SSTR3","directional"
"NMU","SSTR3","directional"
"CCL20","SSTR3","directional"
"CXCL6","SSTR3","directional"
"CXCL9","SSTR3","directional"
"PNOC","SSTR3","directional"
"NMS","SSTR3","directional"
"NPW","SSTR3","directional"
"NPB","SSTR3","directional"
"RLN3","SSTR3","directional"
"CCL19","SSTR3","directional"
"CXCL16","SSTR3","directional"
"CCL28","SSTR3","directional"
"HEBP1","SSTR3","directional"
"APLN","SSTR3","directional"
"CCL27","SSTR3","directional"
"INSL5","SSTR3","directional"
"ADM","MC5R","directional"
"INSL3","MC5R","directional"
"ADM2","MC5R","directional"
"RLN3","MC5R","directional"
"PTH2","MC5R","directional"
"EFNB1","SDC2","directional"
"EFNB3","SDC2","directional"
"ADM","HTR7","directional"
"INSL3","HTR7","directional"
"ADM2","HTR7","directional"
"RLN3","HTR7","directional"
"PTH2","HTR7","directional"
"XCL1","TRHR","directional"
"NMU","TRHR","directional"
"PROK1","TRHR","directional"
"QRFP","TRHR","directional"
"KISS1","TRHR","directional"
"NMS","TRHR","directional"
"UTS2B","TRHR","directional"
"PROK2","TRHR","directional"
"XCL2","TRHR","directional"
"GHRL","TRHR","directional"
"TAC3","TRHR","directional"
"ADM","CRHR1","directional"
"INSL3","CRHR1","directional"
"ADM2","CRHR1","directional"
"RLN3","CRHR1","directional"
"PTH2","CRHR1","directional"
"CXCL5","SSTR5","directional"
"CXCL12","SSTR5","directional"
"NMU","SSTR5","directional"
"CCL20","SSTR5","directional"
"CXCL6","SSTR5","directional"
"CXCL9","SSTR5","directional"
"PNOC","SSTR5","directional"
"NMS","SSTR5","directional"
"NPW","SSTR5","directional"
"NPB","SSTR5","directional"
"RLN3","SSTR5","directional"
"CCL19","SSTR5","directional"
"CXCL16","SSTR5","directional"
"CCL28","SSTR5","directional"
"HEBP1","SSTR5","directional"
"APLN","SSTR5","directional"
"CCL27","SSTR5","directional"
"INSL5","SSTR5","directional"
"XCL1","HRH1","directional"
"NMU","HRH1","directional"
"PROK1","HRH1","directional"
"QRFP","HRH1","directional"
"KISS1","HRH1","directional"
"NMS","HRH1","directional"
"UTS2B","HRH1","directional"
"PROK2","HRH1","directional"
"XCL2","HRH1","directional"
"GHRL","HRH1","directional"
"TAC3","HRH1","directional"
"CXCL5","OPRM1","directional"
"CXCL12","OPRM1","directional"
"NMU","OPRM1","directional"
"SST","OPRM1","directional"
"CCL20","OPRM1","directional"
"CXCL6","OPRM1","directional"
"ARF1","OPRM1","directional"
"CXCL9","OPRM1","directional"
"PNOC","OPRM1","directional"
"NMS","OPRM1","directional"
"NPW","OPRM1","directional"
"NPB","OPRM1","directional"
"RLN3","OPRM1","directional"
"CCL19","OPRM1","directional"
"CXCL16","OPRM1","directional"
"CCL28","OPRM1","directional"
"HEBP1","OPRM1","directional"
"APLN","OPRM1","directional"
"CCL27","OPRM1","directional"
"INSL5","OPRM1","directional"
"CXCL5","APLNR","directional"
"CXCL12","APLNR","directional"
"NMU","APLNR","directional"
"SST","APLNR","directional"
"CCL20","APLNR","directional"
"CXCL6","APLNR","directional"
"CXCL9","APLNR","directional"
"PNOC","APLNR","directional"
"NMS","APLNR","directional"
"NPW","APLNR","directional"
"NPB","APLNR","directional"
"RLN3","APLNR","directional"
"CCL19","APLNR","directional"
"CXCL16","APLNR","directional"
"CCL28","APLNR","directional"
"HEBP1","APLNR","directional"
"CCL27","APLNR","directional"
"INSL5","APLNR","directional"
"ANGPT4","TIE1","directional"
"EFNB2","FLT4","directional"
"EFNB1","FLT4","directional"
"EFNB3","FLT4","directional"
"LIPH","FLT4","directional"
"PGF","KDR","directional"
"EFNA3","TGFBR1","directional"
"EFNA4","TGFBR1","directional"
"EFNA5","TGFBR1","directional"
"XCL1","AVPR1A","directional"
"NMU","AVPR1A","directional"
"PROK1","AVPR1A","directional"
"QRFP","AVPR1A","directional"
"KISS1","AVPR1A","directional"
"NMS","AVPR1A","directional"
"UTS2B","AVPR1A","directional"
"PROK2","AVPR1A","directional"
"XCL2","AVPR1A","directional"
"GHRL","AVPR1A","directional"
"TAC3","AVPR1A","directional"
"CXCL5","OPRD1","directional"
"CXCL12","OPRD1","directional"
"NMU","OPRD1","directional"
"SST","OPRD1","directional"
"CCL20","OPRD1","directional"
"CXCL6","OPRD1","directional"
"CXCL9","OPRD1","directional"
"PNOC","OPRD1","directional"
"NMS","OPRD1","directional"
"NPW","OPRD1","directional"
"NPB","OPRD1","directional"
"RLN3","OPRD1","directional"
"CCL19","OPRD1","directional"
"CXCL16","OPRD1","directional"
"CCL28","OPRD1","directional"
"HEBP1","OPRD1","directional"
"APLN","OPRD1","directional"
"CCL27","OPRD1","directional"
"INSL5","OPRD1","directional"
"CXCL5","OPRK1","directional"
"CXCL12","OPRK1","directional"
"NMU","OPRK1","directional"
"SST","OPRK1","directional"
"CCL20","OPRK1","directional"
"CXCL6","OPRK1","directional"
"CXCL9","OPRK1","directional"
"PNOC","OPRK1","directional"
"NMS","OPRK1","directional"
"NPW","OPRK1","directional"
"NPB","OPRK1","directional"
"RLN3","OPRK1","directional"
"CCL19","OPRK1","directional"
"CXCL16","OPRK1","directional"
"CCL28","OPRK1","directional"
"HEBP1","OPRK1","directional"
"APLN","OPRK1","directional"
"CCL27","OPRK1","directional"
"INSL5","OPRK1","directional"
"CXCL5","OPRL1","directional"
"CXCL12","OPRL1","directional"
"NMU","OPRL1","directional"
"SST","OPRL1","directional"
"CCL20","OPRL1","directional"
"CXCL6","OPRL1","directional"
"CXCL9","OPRL1","directional"
"NMS","OPRL1","directional"
"NPW","OPRL1","directional"
"NPB","OPRL1","directional"
"RLN3","OPRL1","directional"
"CCL19","OPRL1","directional"
"CXCL16","OPRL1","directional"
"CCL28","OPRL1","directional"
"HEBP1","OPRL1","directional"
"APLN","OPRL1","directional"
"CCL27","OPRL1","directional"
"INSL5","OPRL1","directional"
"INSL3","ADCYAP1R1","directional"
"ADM2","ADCYAP1R1","directional"
"RLN3","ADCYAP1R1","directional"
"PTH2","ADCYAP1R1","directional"
"INSL3","VIPR2","directional"
"ADM2","VIPR2","directional"
"RLN3","VIPR2","directional"
"PTH2","VIPR2","directional"
"XCL1","HTR2B","directional"
"NMU","HTR2B","directional"
"PROK1","HTR2B","directional"
"QRFP","HTR2B","directional"
"KISS1","HTR2B","directional"
"NMS","HTR2B","directional"
"UTS2B","HTR2B","directional"
"PROK2","HTR2B","directional"
"XCL2","HTR2B","directional"
"GHRL","HTR2B","directional"
"TAC3","HTR2B","directional"
"CXCL5","CCR2","directional"
"CXCL12","CCR2","directional"
"NMU","CCR2","directional"
"SST","CCR2","directional"
"CCL20","CCR2","directional"
"CXCL6","CCR2","directional"
"CXCL9","CCR2","directional"
"PNOC","CCR2","directional"
"NMS","CCR2","directional"
"NPW","CCR2","directional"
"NPB","CCR2","directional"
"RLN3","CCR2","directional"
"CCL19","CCR2","directional"
"CXCL16","CCR2","directional"
"CCL28","CCR2","directional"
"HEBP1","CCR2","directional"
"APLN","CCR2","directional"
"CCL27","CCR2","directional"
"INSL5","CCR2","directional"
"INSL3","MC3R","directional"
"ADM2","MC3R","directional"
"RLN3","MC3R","directional"
"PTH2","MC3R","directional"
"INSL3","GLP1R","directional"
"ADM2","GLP1R","directional"
"RLN3","GLP1R","directional"
"PTH2","GLP1R","directional"
"CXCL12","CCR10","directional"
"NMU","CCR10","directional"
"SST","CCR10","directional"
"CCL20","CCR10","directional"
"CXCL6","CCR10","directional"
"CXCL9","CCR10","directional"
"PNOC","CCR10","directional"
"NMS","CCR10","directional"
"NPW","CCR10","directional"
"NPB","CCR10","directional"
"RLN3","CCR10","directional"
"CXCL16","CCR10","directional"
"HEBP1","CCR10","directional"
"APLN","CCR10","directional"
"INSL5","CCR10","directional"
"NMU","XCR1","directional"
"PROK1","XCR1","directional"
"QRFP","XCR1","directional"
"KISS1","XCR1","directional"
"NMS","XCR1","directional"
"UTS2B","XCR1","directional"
"PROK2","XCR1","directional"
"GHRL","XCR1","directional"
"TAC3","XCR1","directional"
"COPA","NOTCH1","directional"
"XCL1","BDKRB1","directional"
"CXCL12","BDKRB1","directional"
"NMU","BDKRB1","directional"
"PROK1","BDKRB1","directional"
"SST","BDKRB1","directional"
"CCL20","BDKRB1","directional"
"CXCL6","BDKRB1","directional"
"QRFP","BDKRB1","directional"
"CXCL9","BDKRB1","directional"
"PNOC","BDKRB1","directional"
"KISS1","BDKRB1","directional"
"NMS","BDKRB1","directional"
"UTS2B","BDKRB1","directional"
"NPW","BDKRB1","directional"
"NPB","BDKRB1","directional"
"RLN3","BDKRB1","directional"
"CCL19","BDKRB1","directional"
"CXCL16","BDKRB1","directional"
"PROK2","BDKRB1","directional"
"CCL28","BDKRB1","directional"
"HEBP1","BDKRB1","directional"
"XCL2","BDKRB1","directional"
"GHRL","BDKRB1","directional"
"TAC3","BDKRB1","directional"
"APLN","BDKRB1","directional"
"CCL27","BDKRB1","directional"
"INSL5","BDKRB1","directional"
"CXCL12","GALR1","directional"
"NMU","GALR1","directional"
"SST","GALR1","directional"
"CCL20","GALR1","directional"
"CXCL6","GALR1","directional"
"CXCL9","GALR1","directional"
"PNOC","GALR1","directional"
"NMS","GALR1","directional"
"NPW","GALR1","directional"
"NPB","GALR1","directional"
"RLN3","GALR1","directional"
"CCL19","GALR1","directional"
"CXCL16","GALR1","directional"
"CCL28","GALR1","directional"
"HEBP1","GALR1","directional"
"APLN","GALR1","directional"
"CCL27","GALR1","directional"
"INSL5","GALR1","directional"
"XCL1","GCGR","directional"
"NMU","GCGR","directional"
"INSL3","GCGR","directional"
"PROK1","GCGR","directional"
"QRFP","GCGR","directional"
"KISS1","GCGR","directional"
"NMS","GCGR","directional"
"UTS2B","GCGR","directional"
"ADM2","GCGR","directional"
"RLN3","GCGR","directional"
"PTH2","GCGR","directional"
"PROK2","GCGR","directional"
"XCL2","GCGR","directional"
"GHRL","GCGR","directional"
"TAC3","GCGR","directional"
"INSL3","SCTR","directional"
"ADM2","SCTR","directional"
"RLN3","SCTR","directional"
"PTH2","SCTR","directional"
"CXCL12","HTR5A","directional"
"NMU","HTR5A","directional"
"SST","HTR5A","directional"
"CCL20","HTR5A","directional"
"CXCL6","HTR5A","directional"
"CXCL9","HTR5A","directional"
"PNOC","HTR5A","directional"
"NMS","HTR5A","directional"
"NPW","HTR5A","directional"
"NPB","HTR5A","directional"
"RLN3","HTR5A","directional"
"CCL19","HTR5A","directional"
"CXCL16","HTR5A","directional"
"CCL28","HTR5A","directional"
"HEBP1","HTR5A","directional"
"APLN","HTR5A","directional"
"CCL27","HTR5A","directional"
"INSL5","HTR5A","directional"
"XCL1","AVPR1B","directional"
"NMU","AVPR1B","directional"
"PROK1","AVPR1B","directional"
"QRFP","AVPR1B","directional"
"KISS1","AVPR1B","directional"
"NMS","AVPR1B","directional"
"UTS2B","AVPR1B","directional"
"PROK2","AVPR1B","directional"
"XCL2","AVPR1B","directional"
"GHRL","AVPR1B","directional"
"TAC3","AVPR1B","directional"
"CXCL12","MTNR1A","directional"
"NMU","MTNR1A","directional"
"SST","MTNR1A","directional"
"CCL20","MTNR1A","directional"
"CXCL6","MTNR1A","directional"
"CXCL9","MTNR1A","directional"
"PNOC","MTNR1A","directional"
"NMS","MTNR1A","directional"
"NPW","MTNR1A","directional"
"NPB","MTNR1A","directional"
"RLN3","MTNR1A","directional"
"CCL19","MTNR1A","directional"
"CXCL16","MTNR1A","directional"
"CCL28","MTNR1A","directional"
"HEBP1","MTNR1A","directional"
"APLN","MTNR1A","directional"
"CCL27","MTNR1A","directional"
"INSL5","MTNR1A","directional"
"NMU","NPBWR1","directional"
"SST","NPBWR1","directional"
"CCL20","NPBWR1","directional"
"CXCL6","NPBWR1","directional"
"CXCL9","NPBWR1","directional"
"PNOC","NPBWR1","directional"
"NMS","NPBWR1","directional"
"RLN3","NPBWR1","directional"
"CCL19","NPBWR1","directional"
"CXCL16","NPBWR1","directional"
"CCL28","NPBWR1","directional"
"HEBP1","NPBWR1","directional"
"APLN","NPBWR1","directional"
"CCL27","NPBWR1","directional"
"INSL5","NPBWR1","directional"
"LAMC2","CD151","directional"
"INSL3","GIPR","directional"
"ADM2","GIPR","directional"
"RLN3","GIPR","directional"
"PTH2","GIPR","directional"
"SST","NPY2R","directional"
"CCL20","NPY2R","directional"
"CXCL6","NPY2R","directional"
"CXCL9","NPY2R","directional"
"PNOC","NPY2R","directional"
"NMS","NPY2R","directional"
"NPW","NPY2R","directional"
"NPB","NPY2R","directional"
"RLN3","NPY2R","directional"
"CCL19","NPY2R","directional"
"CXCL16","NPY2R","directional"
"CCL28","NPY2R","directional"
"HEBP1","NPY2R","directional"
"APLN","NPY2R","directional"
"CCL27","NPY2R","directional"
"INSL5","NPY2R","directional"
"INSL3","PTH2R","directional"
"ADM2","PTH2R","directional"
"RLN3","PTH2R","directional"
"SST","MTNR1B","directional"
"CCL20","MTNR1B","directional"
"CXCL6","MTNR1B","directional"
"CXCL9","MTNR1B","directional"
"PNOC","MTNR1B","directional"
"NMS","MTNR1B","directional"
"NPW","MTNR1B","directional"
"NPB","MTNR1B","directional"
"RLN3","MTNR1B","directional"
"CCL19","MTNR1B","directional"
"CXCL16","MTNR1B","directional"
"CCL28","MTNR1B","directional"
"HEBP1","MTNR1B","directional"
"APLN","MTNR1B","directional"
"CCL27","MTNR1B","directional"
"INSL5","MTNR1B","directional"
"SST","CXCR3","directional"
"CXCL6","CXCR3","directional"
"PNOC","CXCR3","directional"
"NMS","CXCR3","directional"
"NPW","CXCR3","directional"
"NPB","CXCR3","directional"
"RLN3","CXCR3","directional"
"CXCL16","CXCR3","directional"
"CCL28","CXCR3","directional"
"HEBP1","CXCR3","directional"
"APLN","CXCR3","directional"
"CCL27","CXCR3","directional"
"INSL5","CXCR3","directional"
"SST","AGTR2","directional"
"CCL20","AGTR2","directional"
"CXCL6","AGTR2","directional"
"CXCL9","AGTR2","directional"
"PNOC","AGTR2","directional"
"NMS","AGTR2","directional"
"NPW","AGTR2","directional"
"NPB","AGTR2","directional"
"RLN3","AGTR2","directional"
"CCL19","AGTR2","directional"
"CXCL16","AGTR2","directional"
"CCL28","AGTR2","directional"
"HEBP1","AGTR2","directional"
"APLN","AGTR2","directional"
"CCL27","AGTR2","directional"
"INSL5","AGTR2","directional"
"SST","NPY4R","directional"
"CCL20","NPY4R","directional"
"CXCL6","NPY4R","directional"
"CXCL9","NPY4R","directional"
"PNOC","NPY4R","directional"
"NMS","NPY4R","directional"
"NPW","NPY4R","directional"
"NPB","NPY4R","directional"
"RLN3","NPY4R","directional"
"CCL19","NPY4R","directional"
"CXCL16","NPY4R","directional"
"CCL28","NPY4R","directional"
"HEBP1","NPY4R","directional"
"APLN","NPY4R","directional"
"CCL27","NPY4R","directional"
"INSL5","NPY4R","directional"
"INSL3","HTR6","directional"
"ADM2","HTR6","directional"
"RLN3","HTR6","directional"
"PTH2","HTR6","directional"
"SST","CCR3","directional"
"CCL20","CCR3","directional"
"CXCL6","CCR3","directional"
